"Position X","Position Y","Position Z","Unit","Category","Collection","Time","Parent","ID"
80.38,112.35,0.50,"um","Spot","Position",51,1000000006,2230
77.69,114.19,0.50,"um","Spot","Position",52,1000000006,2285
77.23,117.29,0.50,"um","Spot","Position",53,1000000006,2343
74.23,120.61,0.50,"um","Spot","Position",54,1000000006,2398
69.09,123.32,0.50,"um","Spot","Position",55,1000000006,2453
66.96,125.57,0.50,"um","Spot","Position",56,1000000006,2515
66.82,127.27,0.50,"um","Spot","Position",57,1000000006,2579
64.60,128.88,0.50,"um","Spot","Position",58,1000000006,2646
64.31,130.49,0.50,"um","Spot","Position",59,1000000006,2711
62.72,131.60,0.50,"um","Spot","Position",60,1000000006,2775
60.68,133.64,0.50,"um","Spot","Position",61,1000000006,2838
61.33,134.26,0.50,"um","Spot","Position",62,1000000006,2898
60.57,135.13,0.50,"um","Spot","Position",63,1000000006,2963
58.03,137.71,0.50,"um","Spot","Position",64,1000000006,3028
55.72,140.17,0.50,"um","Spot","Position",65,1000000006,3089
51.93,142.62,0.50,"um","Spot","Position",66,1000000006,3152
50.49,147.78,0.50,"um","Spot","Position",67,1000000006,3216
45.31,148.83,0.50,"um","Spot","Position",68,1000000006,3278
41.64,151.56,0.50,"um","Spot","Position",69,1000000006,3342
36.76,156.67,0.50,"um","Spot","Position",70,1000000006,3404
32.80,161.83,0.50,"um","Spot","Position",71,1000000006,3467
29.44,163.82,0.50,"um","Spot","Position",72,1000000006,3523
25.62,166.23,0.50,"um","Spot","Position",73,1000000006,3583
21.79,168.38,0.50,"um","Spot","Position",74,1000000006,3638
18.78,169.88,0.50,"um","Spot","Position",75,1000000006,3695
16.95,170.66,0.50,"um","Spot","Position",76,1000000006,3753
16.39,169.69,0.50,"um","Spot","Position",77,1000000006,3815
13.45,168.41,0.50,"um","Spot","Position",78,1000000006,3873
11.72,168.39,0.50,"um","Spot","Position",79,1000000006,3931
9.00,169.84,0.50,"um","Spot","Position",80,1000000006,3990
7.50,173.62,0.50,"um","Spot","Position",81,1000000006,4049
7.13,174.07,0.50,"um","Spot","Position",82,1000000006,4109
7.57,176.21,0.50,"um","Spot","Position",83,1000000006,4169
8.90,177.86,0.50,"um","Spot","Position",84,1000000006,4227
8.25,176.66,0.50,"um","Spot","Position",85,1000000006,4287
7.50,175.37,0.50,"um","Spot","Position",86,1000000006,4346
7.65,175.78,0.50,"um","Spot","Position",87,1000000006,4403
7.38,175.07,0.50,"um","Spot","Position",88,1000000006,4465
7.14,173.25,0.50,"um","Spot","Position",89,1000000006,4528
7.07,174.11,0.50,"um","Spot","Position",90,1000000006,4586
7.16,173.36,0.50,"um","Spot","Position",91,1000000006,4645
7.17,172.58,0.50,"um","Spot","Position",92,1000000006,4707
7.14,174.13,0.50,"um","Spot","Position",93,1000000006,4767
6.90,174.45,0.50,"um","Spot","Position",94,1000000006,4827
7.40,173.72,0.50,"um","Spot","Position",95,1000000006,4890
7.18,174.40,0.50,"um","Spot","Position",96,1000000006,4951
7.44,175.35,0.50,"um","Spot","Position",97,1000000006,5011
7.33,175.14,0.50,"um","Spot","Position",98,1000000006,5069
7.18,174.84,0.50,"um","Spot","Position",99,1000000006,5126
7.34,175.05,0.50,"um","Spot","Position",100,1000000006,5182
7.43,175.35,0.50,"um","Spot","Position",101,1000000006,5239
7.74,174.93,0.50,"um","Spot","Position",102,1000000006,5295
7.42,174.29,0.50,"um","Spot","Position",103,1000000006,5350
7.57,174.48,0.50,"um","Spot","Position",104,1000000006,5409
7.51,174.39,0.50,"um","Spot","Position",105,1000000006,5465
7.49,175.05,0.50,"um","Spot","Position",106,1000000006,5519
7.26,174.02,0.50,"um","Spot","Position",107,1000000006,5576
7.22,173.95,0.50,"um","Spot","Position",108,1000000006,5627
7.25,174.80,0.50,"um","Spot","Position",109,1000000006,5684
7.14,174.74,0.50,"um","Spot","Position",110,1000000006,5738
7.22,172.61,0.50,"um","Spot","Position",111,1000000006,5792
7.46,172.78,0.50,"um","Spot","Position",112,1000000006,5844
7.27,175.29,0.50,"um","Spot","Position",113,1000000006,5898
6.76,175.73,0.50,"um","Spot","Position",114,1000000006,5946
6.29,175.03,0.50,"um","Spot","Position",115,1000000006,5999
7.58,175.98,0.50,"um","Spot","Position",116,1000000006,6052
8.17,177.36,0.50,"um","Spot","Position",117,1000000006,6107
8.03,176.84,0.50,"um","Spot","Position",118,1000000006,6164
7.46,174.43,0.50,"um","Spot","Position",119,1000000006,6217
7.55,176.23,0.50,"um","Spot","Position",120,1000000006,6274
8.89,178.36,0.50,"um","Spot","Position",121,1000000006,6329
11.93,179.83,0.50,"um","Spot","Position",122,1000000006,6390
17.97,177.24,0.50,"um","Spot","Position",123,1000000006,6451
16.88,177.63,0.50,"um","Spot","Position",124,1000000006,6509
13.39,179.18,0.50,"um","Spot","Position",125,1000000006,6572
12.56,179.31,0.50,"um","Spot","Position",126,1000000006,6629
10.14,178.65,0.50,"um","Spot","Position",127,1000000006,6686
9.64,178.26,0.50,"um","Spot","Position",128,1000000006,6745
9.58,178.20,0.50,"um","Spot","Position",129,1000000006,6800
8.40,177.12,0.50,"um","Spot","Position",130,1000000006,6856
8.89,177.56,0.50,"um","Spot","Position",131,1000000006,6912
8.31,176.95,0.50,"um","Spot","Position",132,1000000006,6968
7.84,176.44,0.50,"um","Spot","Position",133,1000000006,7026
7.55,175.24,0.50,"um","Spot","Position",134,1000000006,7082
7.85,176.05,0.50,"um","Spot","Position",135,1000000006,7138
8.42,176.69,0.50,"um","Spot","Position",136,1000000006,7197
7.93,176.01,0.50,"um","Spot","Position",137,1000000006,7257
7.63,175.63,0.50,"um","Spot","Position",138,1000000006,7317
7.51,174.51,0.50,"um","Spot","Position",139,1000000006,7376
7.52,174.44,0.50,"um","Spot","Position",140,1000000006,7436
7.89,175.37,0.50,"um","Spot","Position",141,1000000006,7497
7.79,176.27,0.50,"um","Spot","Position",142,1000000006,7558
7.79,175.70,0.50,"um","Spot","Position",143,1000000006,7614
7.71,174.92,0.50,"um","Spot","Position",144,1000000006,7672
7.51,174.84,0.50,"um","Spot","Position",145,1000000006,7731
7.72,175.70,0.50,"um","Spot","Position",146,1000000006,7791
7.30,173.80,0.50,"um","Spot","Position",147,1000000006,7852
7.30,173.79,0.50,"um","Spot","Position",148,1000000006,7910
7.63,175.27,0.50,"um","Spot","Position",149,1000000006,7971
7.50,174.44,0.50,"um","Spot","Position",150,1000000006,8030
7.89,175.88,0.50,"um","Spot","Position",151,1000000006,8088
7.06,173.58,0.50,"um","Spot","Position",152,1000000006,8144
7.53,174.84,0.50,"um","Spot","Position",153,1000000006,8205
7.16,174.65,0.50,"um","Spot","Position",154,1000000006,8268
7.47,172.95,0.50,"um","Spot","Position",155,1000000006,8331
7.34,174.56,0.50,"um","Spot","Position",156,1000000006,8393
9.19,177.68,0.50,"um","Spot","Position",157,1000000006,8454
8.23,176.77,0.50,"um","Spot","Position",158,1000000006,8514
8.46,177.10,0.50,"um","Spot","Position",159,1000000006,8575
8.53,177.37,0.50,"um","Spot","Position",160,1000000006,8636
8.28,176.93,0.50,"um","Spot","Position",161,1000000006,8699
8.07,176.24,0.50,"um","Spot","Position",162,1000000006,8759
8.52,177.23,0.50,"um","Spot","Position",163,1000000006,8822
8.83,177.28,0.50,"um","Spot","Position",164,1000000006,8877
8.43,176.46,0.50,"um","Spot","Position",165,1000000006,8933
7.58,174.93,0.50,"um","Spot","Position",166,1000000006,8988
7.37,175.18,0.50,"um","Spot","Position",167,1000000006,9044
7.42,175.97,0.50,"um","Spot","Position",168,1000000006,9101
123.67,40.54,0.50,"um","Spot","Position",1,1000000007,7
120.10,36.31,0.50,"um","Spot","Position",2,1000000007,27
121.61,34.96,0.50,"um","Spot","Position",3,1000000007,47
122.03,35.16,0.50,"um","Spot","Position",4,1000000007,69
122.88,32.67,0.50,"um","Spot","Position",5,1000000007,95
123.12,31.71,0.50,"um","Spot","Position",6,1000000007,119
123.36,30.56,0.50,"um","Spot","Position",7,1000000007,145
124.88,32.06,0.50,"um","Spot","Position",8,1000000007,177
125.84,33.31,0.50,"um","Spot","Position",9,1000000007,209
126.59,32.77,0.50,"um","Spot","Position",10,1000000007,243
127.64,32.55,0.50,"um","Spot","Position",11,1000000007,277
129.31,32.94,0.50,"um","Spot","Position",12,1000000007,314
131.94,32.42,0.50,"um","Spot","Position",13,1000000007,353
130.95,33.49,0.50,"um","Spot","Position",14,1000000007,392
132.85,29.70,0.50,"um","Spot","Position",15,1000000007,434
132.11,30.00,0.50,"um","Spot","Position",16,1000000007,476
132.34,28.62,0.50,"um","Spot","Position",17,1000000007,524
132.94,27.19,0.50,"um","Spot","Position",18,1000000007,574
133.77,24.27,0.50,"um","Spot","Position",19,1000000007,622
136.49,24.63,0.50,"um","Spot","Position",20,1000000007,674
136.79,25.32,0.50,"um","Spot","Position",21,1000000007,723
136.51,23.60,0.50,"um","Spot","Position",22,1000000007,770
138.31,23.28,0.50,"um","Spot","Position",23,1000000007,818
139.90,22.93,0.50,"um","Spot","Position",24,1000000007,864
141.36,22.07,0.50,"um","Spot","Position",25,1000000007,914
140.52,21.04,0.50,"um","Spot","Position",26,1000000007,968
140.90,19.93,0.50,"um","Spot","Position",27,1000000007,1017
141.26,18.26,0.50,"um","Spot","Position",28,1000000007,1066
140.39,16.74,0.50,"um","Spot","Position",29,1000000007,1116
140.42,15.07,0.50,"um","Spot","Position",30,1000000007,1165
141.39,12.84,0.50,"um","Spot","Position",31,1000000007,1211
142.15,12.49,0.50,"um","Spot","Position",33,1000000007,1304
141.53,13.45,0.50,"um","Spot","Position",34,1000000007,1352
152.34,5.80,0.50,"um","Spot","Position",35,1000000007,1401
151.75,5.86,0.50,"um","Spot","Position",36,1000000007,1448
152.46,18.63,0.50,"um","Spot","Position",39,1000000007,1598
153.69,18.81,0.50,"um","Spot","Position",40,1000000007,1646
152.85,20.30,0.50,"um","Spot","Position",41,1000000007,1693
154.00,25.66,0.50,"um","Spot","Position",43,1000000007,1797
154.22,26.94,0.50,"um","Spot","Position",44,1000000007,1851
156.06,26.97,0.50,"um","Spot","Position",45,1000000007,1910
155.92,27.20,0.50,"um","Spot","Position",46,1000000007,1969
155.36,28.06,0.50,"um","Spot","Position",47,1000000007,2025
155.49,28.92,0.50,"um","Spot","Position",48,1000000007,2082
155.14,29.62,0.50,"um","Spot","Position",49,1000000007,2138
153.72,31.21,0.50,"um","Spot","Position",50,1000000007,2193
154.32,33.69,0.50,"um","Spot","Position",51,1000000007,2250
153.32,33.85,0.50,"um","Spot","Position",52,1000000007,2306
155.25,37.13,0.50,"um","Spot","Position",53,1000000007,2365
157.26,39.35,0.50,"um","Spot","Position",54,1000000007,2420
157.89,39.86,0.50,"um","Spot","Position",55,1000000007,2478
159.40,42.91,0.50,"um","Spot","Position",56,1000000007,2543
161.82,43.70,0.50,"um","Spot","Position",57,1000000007,2610
164.86,43.95,0.50,"um","Spot","Position",58,1000000007,2677
165.12,44.83,0.50,"um","Spot","Position",59,1000000007,2742
168.08,42.40,0.50,"um","Spot","Position",60,1000000007,2809
169.69,41.69,0.50,"um","Spot","Position",61,1000000007,2869
170.34,41.83,0.50,"um","Spot","Position",62,1000000007,2933
172.09,42.15,0.50,"um","Spot","Position",63,1000000007,2998
174.51,42.79,0.50,"um","Spot","Position",64,1000000007,3061
176.88,43.49,0.50,"um","Spot","Position",65,1000000007,3124
176.98,44.27,0.50,"um","Spot","Position",66,1000000007,3188
177.65,45.02,0.50,"um","Spot","Position",67,1000000007,3254
179.17,45.45,0.50,"um","Spot","Position",68,1000000007,3316
178.70,45.99,0.50,"um","Spot","Position",69,1000000007,3380
179.41,45.27,0.50,"um","Spot","Position",70,1000000007,3445
180.50,45.45,0.50,"um","Spot","Position",71,1000000007,3507
181.69,45.37,0.50,"um","Spot","Position",72,1000000007,3564
180.74,46.75,0.50,"um","Spot","Position",73,1000000007,3622
182.29,48.03,0.50,"um","Spot","Position",74,1000000007,3680
182.86,48.65,0.50,"um","Spot","Position",75,1000000007,3741
182.71,49.55,0.50,"um","Spot","Position",76,1000000007,3803
185.01,51.14,0.50,"um","Spot","Position",77,1000000007,3863
185.74,52.33,0.50,"um","Spot","Position",78,1000000007,3920
185.77,52.79,0.50,"um","Spot","Position",79,1000000007,3978
186.44,54.42,0.50,"um","Spot","Position",80,1000000007,4037
186.40,55.23,0.50,"um","Spot","Position",81,1000000007,4097
186.49,54.93,0.50,"um","Spot","Position",82,1000000007,4157
187.09,55.79,0.50,"um","Spot","Position",83,1000000007,4215
186.12,57.53,0.50,"um","Spot","Position",84,1000000007,4275
186.21,58.65,0.50,"um","Spot","Position",85,1000000007,4332
186.07,60.47,0.50,"um","Spot","Position",86,1000000007,4391
184.85,61.30,0.50,"um","Spot","Position",87,1000000007,4449
184.37,61.92,0.50,"um","Spot","Position",88,1000000007,4513
184.47,62.21,0.50,"um","Spot","Position",89,1000000007,4574
185.52,64.48,0.50,"um","Spot","Position",90,1000000007,4635
185.24,64.28,0.50,"um","Spot","Position",91,1000000007,4697
184.85,64.48,0.50,"um","Spot","Position",92,1000000007,4757
184.28,64.80,0.50,"um","Spot","Position",93,1000000007,4817
185.32,65.81,0.50,"um","Spot","Position",94,1000000007,4879
185.43,66.18,0.50,"um","Spot","Position",95,1000000007,4938
186.24,66.59,0.50,"um","Spot","Position",96,1000000007,4999
186.73,67.39,0.50,"um","Spot","Position",97,1000000007,5059
188.07,68.14,0.50,"um","Spot","Position",98,1000000007,5116
188.88,68.65,0.50,"um","Spot","Position",99,1000000007,5174
188.58,68.41,0.50,"um","Spot","Position",100,1000000007,5231
190.79,68.85,0.50,"um","Spot","Position",101,1000000007,5287
192.67,69.12,0.50,"um","Spot","Position",102,1000000007,5343
194.09,68.84,0.50,"um","Spot","Position",103,1000000007,5401
193.36,69.51,0.50,"um","Spot","Position",104,1000000007,5457
194.06,69.71,0.50,"um","Spot","Position",105,1000000007,5512
194.23,69.64,0.50,"um","Spot","Position",106,1000000007,5567
194.91,70.39,0.50,"um","Spot","Position",107,1000000007,5618
194.45,70.18,0.50,"um","Spot","Position",108,1000000007,5675
194.66,70.03,0.50,"um","Spot","Position",109,1000000007,5731
195.63,70.96,0.50,"um","Spot","Position",110,1000000007,5784
196.53,71.48,0.50,"um","Spot","Position",111,1000000007,5837
197.92,72.28,0.50,"um","Spot","Position",112,1000000007,5888
198.70,72.47,0.50,"um","Spot","Position",113,1000000007,5936
198.76,72.47,0.50,"um","Spot","Position",114,1000000007,5988
200.14,72.72,0.50,"um","Spot","Position",115,1000000007,6043
201.31,72.13,0.50,"um","Spot","Position",116,1000000007,6099
203.08,71.20,0.50,"um","Spot","Position",117,1000000007,6152
205.00,70.10,0.50,"um","Spot","Position",118,1000000007,6208
205.44,69.55,0.50,"um","Spot","Position",119,1000000007,6264
207.97,70.41,0.50,"um","Spot","Position",120,1000000007,6318
207.54,69.61,0.50,"um","Spot","Position",121,1000000007,6375
207.39,71.57,0.50,"um","Spot","Position",122,1000000007,6435
207.55,73.68,0.50,"um","Spot","Position",123,1000000007,6492
207.74,74.96,0.50,"um","Spot","Position",124,1000000007,6556
207.77,75.84,0.50,"um","Spot","Position",125,1000000007,6615
208.38,76.15,0.50,"um","Spot","Position",126,1000000007,6676
209.02,76.56,0.50,"um","Spot","Position",127,1000000007,6733
210.26,76.11,0.50,"um","Spot","Position",128,1000000007,6791
210.99,75.49,0.50,"um","Spot","Position",129,1000000007,6848
212.10,76.57,0.50,"um","Spot","Position",130,1000000007,6904
213.97,78.05,0.50,"um","Spot","Position",131,1000000007,6961
215.66,78.67,0.50,"um","Spot","Position",132,1000000007,7022
216.08,78.38,0.50,"um","Spot","Position",133,1000000007,7079
216.43,79.07,0.50,"um","Spot","Position",134,1000000007,7135
216.96,81.19,0.50,"um","Spot","Position",135,1000000007,7194
217.23,82.40,0.50,"um","Spot","Position",136,1000000007,7254
217.70,82.25,0.50,"um","Spot","Position",137,1000000007,7312
217.72,83.65,0.50,"um","Spot","Position",138,1000000007,7371
217.71,84.43,0.50,"um","Spot","Position",139,1000000007,7432
217.89,84.86,0.50,"um","Spot","Position",140,1000000007,7492
218.32,85.71,0.50,"um","Spot","Position",141,1000000007,7553
218.89,85.83,0.50,"um","Spot","Position",142,1000000007,7610
219.16,85.79,0.50,"um","Spot","Position",143,1000000007,7668
218.70,86.79,0.50,"um","Spot","Position",144,1000000007,7726
219.36,85.91,0.50,"um","Spot","Position",145,1000000007,7786
219.52,86.72,0.50,"um","Spot","Position",146,1000000007,7846
218.66,88.25,0.50,"um","Spot","Position",147,1000000007,7906
220.21,88.14,0.50,"um","Spot","Position",148,1000000007,7967
220.26,88.57,0.50,"um","Spot","Position",149,1000000007,8027
220.66,88.98,0.50,"um","Spot","Position",150,1000000007,8086
219.72,89.35,0.50,"um","Spot","Position",151,1000000007,8141
220.17,89.51,0.50,"um","Spot","Position",152,1000000007,8201
219.18,90.11,0.50,"um","Spot","Position",153,1000000007,8265
219.43,89.99,0.50,"um","Spot","Position",154,1000000007,8328
218.68,91.20,0.50,"um","Spot","Position",155,1000000007,8388
218.88,91.87,0.50,"um","Spot","Position",156,1000000007,8450
219.61,91.71,0.50,"um","Spot","Position",157,1000000007,8511
218.69,92.36,0.50,"um","Spot","Position",158,1000000007,8572
218.35,92.33,0.50,"um","Spot","Position",159,1000000007,8632
218.71,92.77,0.50,"um","Spot","Position",160,1000000007,8694
219.15,92.97,0.50,"um","Spot","Position",161,1000000007,8756
219.29,92.59,0.50,"um","Spot","Position",162,1000000007,8816
218.64,93.44,0.50,"um","Spot","Position",163,1000000007,8872
219.95,92.97,0.50,"um","Spot","Position",164,1000000007,8929
220.52,93.46,0.50,"um","Spot","Position",165,1000000007,8985
220.00,93.47,0.50,"um","Spot","Position",166,1000000007,9042
219.78,93.78,0.50,"um","Spot","Position",167,1000000007,9099
220.63,93.23,0.50,"um","Spot","Position",168,1000000007,9155
125.44,149.77,0.50,"um","Spot","Position",1,1000000008,8
124.87,147.58,0.50,"um","Spot","Position",2,1000000008,28
124.58,148.17,0.50,"um","Spot","Position",3,1000000008,48
124.17,148.52,0.50,"um","Spot","Position",4,1000000008,70
124.90,147.71,0.50,"um","Spot","Position",5,1000000008,96
124.56,148.40,0.50,"um","Spot","Position",6,1000000008,120
125.03,145.67,0.50,"um","Spot","Position",7,1000000008,146
124.49,145.93,0.50,"um","Spot","Position",8,1000000008,176
125.29,145.86,0.50,"um","Spot","Position",9,1000000008,208
125.05,145.33,0.50,"um","Spot","Position",10,1000000008,242
126.51,144.39,0.50,"um","Spot","Position",11,1000000008,276
126.29,144.52,0.50,"um","Spot","Position",12,1000000008,313
125.04,145.50,0.50,"um","Spot","Position",14,1000000008,390
124.48,146.91,0.50,"um","Spot","Position",15,1000000008,432
123.77,147.43,0.50,"um","Spot","Position",16,1000000008,474
123.12,149.24,0.50,"um","Spot","Position",17,1000000008,522
123.64,147.80,0.50,"um","Spot","Position",18,1000000008,572
123.29,147.92,0.50,"um","Spot","Position",19,1000000008,620
123.16,147.38,0.50,"um","Spot","Position",20,1000000008,671
132.57,20.98,0.50,"um","Spot","Position",1,1000000009,9
134.43,20.16,0.50,"um","Spot","Position",2,1000000009,29
134.38,19.16,0.50,"um","Spot","Position",3,1000000009,49
135.07,19.23,0.50,"um","Spot","Position",4,1000000009,71
135.12,16.38,0.50,"um","Spot","Position",5,1000000009,97
136.21,16.88,0.50,"um","Spot","Position",6,1000000009,123
138.79,18.12,0.50,"um","Spot","Position",7,1000000009,149
139.84,17.57,0.50,"um","Spot","Position",8,1000000009,180
138.09,16.69,0.50,"um","Spot","Position",9,1000000009,212
137.74,15.08,0.50,"um","Spot","Position",10,1000000009,246
137.56,15.22,0.50,"um","Spot","Position",11,1000000009,280
137.88,15.01,0.50,"um","Spot","Position",12,1000000009,318
